町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
小島上町,112,56,56,3,2,5,4,9,2,6,5,8,6,8,5,15,9,8,7,3,6,1,0,0
小島下町,699,345,354,24,20,26,33,46,41,37,29,24,37,49,54,74,35,41,47,38,29,12,2,1
尾ノ上１丁目,1872,864,1008,63,79,87,91,97,117,113,139,127,137,126,149,157,99,101,60,74,38,11,6,1
尾ノ上２丁目,1766,865,901,96,119,101,133,104,114,108,119,141,135,164,135,101,58,46,48,24,18,2,0,0
尾ノ上３丁目,1314,589,725,80,45,66,80,80,89,101,78,88,96,109,93,85,51,37,46,36,38,12,2,2
尾ノ上４丁目,2308,1062,1246,129,99,149,133,130,160,146,207,182,187,141,148,147,93,85,65,43,40,16,7,1
帯山１丁目,2818,1278,1540,103,141,182,181,138,124,147,196,212,199,166,193,216,149,123,146,103,58,31,9,1
帯山２丁目,1624,750,874,70,88,126,116,100,81,95,136,133,127,115,93,86,66,61,48,38,30,9,5,1
帯山３丁目,2772,1287,1485,141,163,146,157,130,129,147,207,218,173,185,167,188,113,112,139,124,87,33,12,1
帯山４丁目,2842,1304,1538,129,158,159,147,149,142,181,176,217,173,179,187,175,134,144,139,137,81,19,12,4
帯山５丁目,2561,1201,1360,75,114,135,153,153,119,108,143,162,161,200,179,179,125,143,147,157,80,19,9,0
帯山６丁目,920,439,481,47,44,45,44,50,49,46,67,62,62,51,77,63,38,42,54,49,24,6,0,0
帯山７丁目,2346,1118,1228,129,105,102,126,132,187,181,172,175,133,157,176,182,91,96,78,53,40,24,5,2
帯山８丁目,573,281,292,40,18,25,27,40,37,55,58,38,46,46,35,35,23,14,15,11,8,0,2,0
帯山９丁目,847,372,475,47,44,37,57,60,50,57,65,69,68,72,51,55,38,26,24,22,4,1,0,0
小峯１丁目,552,252,300,22,36,25,33,19,30,35,38,34,36,30,35,46,41,27,24,19,10,9,3,0
小峯２丁目,1095,508,587,63,54,53,45,60,98,90,91,68,72,67,86,85,63,36,27,16,13,8,0,0
小峯３丁目,893,419,474,50,34,39,41,55,82,63,79,65,46,65,60,70,37,35,27,27,13,4,1,0
小峯４丁目,80,37,43,0,2,12,8,4,1,0,1,9,9,9,5,5,3,5,2,2,2,1,0,0
小山町,443,185,258,8,7,12,15,14,9,11,13,15,27,21,24,51,35,41,30,40,36,25,8,1
鹿帰瀬町,329,165,164,7,7,9,16,21,16,16,13,15,16,28,32,39,20,12,19,22,14,6,1,0
梶尾町,3400,1602,1798,127,158,202,228,162,168,180,229,213,222,241,268,252,180,164,153,136,82,28,5,2
鍛冶屋町,55,28,27,0,0,0,4,4,10,6,4,3,3,5,4,0,3,2,3,1,2,1,0,0
春日１丁目,1225,551,674,69,55,59,44,46,59,79,108,112,92,95,86,108,56,44,40,40,20,10,3,0
春日２丁目,202,101,101,0,4,3,3,13,9,10,8,10,8,16,19,30,19,9,14,13,10,3,1,0
春日３丁目,130,57,73,1,0,2,5,4,20,11,7,7,4,11,4,10,11,11,9,9,3,1,0,0
春日４丁目,1274,604,670,52,46,51,55,57,65,78,89,77,74,67,96,98,93,80,67,60,45,15,7,2
春日５丁目,485,237,248,13,19,15,19,11,19,25,31,38,21,38,33,58,44,38,19,20,14,10,0,0
春日６丁目,372,155,217,8,10,9,11,8,21,12,9,29,21,19,28,30,28,29,30,36,23,9,2,0
春日７丁目,1554,745,809,71,87,73,69,73,94,93,134,104,83,85,98,115,90,88,62,69,39,23,4,0
春日８丁目,733,349,384,34,32,28,34,33,20,38,48,41,59,46,50,50,37,45,59,50,20,8,1,0
鹿子木町,1406,633,773,73,90,124,98,56,71,87,128,111,82,59,66,93,63,56,40,40,29,22,15,3
釜尾町,204,96,108,6,2,0,14,20,7,6,6,11,8,17,20,25,8,12,15,18,6,3,0,0
上鍛冶屋町,179,68,111,4,2,6,11,15,16,11,10,10,15,12,20,22,9,4,3,6,1,1,1,0
上京塚町,79,45,34,3,2,2,4,4,15,10,16,9,8,2,3,1,0,0,0,0,0,0,0,0
上熊本１丁目,1349,620,729,47,52,65,63,61,60,89,102,101,83,81,98,129,98,73,57,53,23,12,2,0
上熊本２丁目,733,343,390,35,44,43,40,46,40,41,68,70,57,46,46,53,23,30,11,17,18,4,1,0
上熊本３丁目,1671,751,920,72,93,79,90,133,101,88,120,107,103,124,146,127,83,78,49,35,29,13,1,0
上水前寺１丁目,434,209,225,19,15,8,15,23,42,48,44,23,25,20,25,39,25,24,16,5,13,2,3,0
上水前寺２丁目,816,380,436,38,34,35,37,34,43,48,44,49,54,61,70,69,59,44,40,29,18,8,2,0
上通町,212,103,109,7,5,3,4,7,7,19,9,10,7,12,26,25,18,19,9,14,5,4,2,0
上南部町,810,376,434,30,42,40,55,43,38,43,51,60,62,54,44,71,51,39,44,25,14,4,0,0
上林町,288,125,163,14,9,6,3,24,31,25,29,16,10,9,13,24,16,13,10,18,11,5,1,1
辛島町,737,345,392,44,81,54,35,30,51,38,65,57,52,31,38,51,34,18,19,19,12,7,1,0
川口町,2202,1068,1134,50,85,117,93,74,78,98,101,133,120,129,161,222,169,173,154,130,74,31,8,2
川尻１丁目,389,180,209,7,8,14,17,10,16,16,20,18,21,20,37,36,29,30,28,32,17,10,3,0
川尻２丁目,232,107,125,17,12,6,7,19,17,13,26,21,15,8,8,23,13,4,5,8,8,2,0,0
川尻３丁目,630,297,333,25,21,15,30,27,25,37,35,31,30,30,57,59,49,42,47,34,19,12,4,1
川尻４丁目,653,303,350,27,27,23,23,14,39,34,56,25,36,24,39,68,46,59,45,30,26,8,4,0
川尻５丁目,330,151,179,14,14,15,13,7,21,20,24,9,19,24,18,20,27,17,21,28,13,6,0,0
川尻６丁目,487,229,258,21,13,11,22,15,22,25,27,26,17,35,35,54,38,41,37,23,12,9,4,0
河内町大多尾,368,174,194,5,7,18,23,12,9,12,12,20,19,28,19,35,33,32,32,30,11,8,2,1
河内町面木,66,28,38,2,0,5,4,5,2,2,0,3,6,1,10,6,2,4,4,7,1,2,0,0
河内町河内,1572,738,834,33,45,55,78,60,66,76,70,74,89,95,121,161,107,103,127,95,77,26,11,3
河内町白浜,887,419,468,19,35,45,48,34,33,35,34,48,75,53,46,85,71,70,61,51,34,5,3,2
河内町岳,762,363,399,28,24,20,25,29,34,38,31,33,43,61,71,64,66,61,49,37,27,14,6,1
河内町東門寺,153,78,75,5,2,6,8,13,7,6,4,7,6,16,11,13,7,8,16,8,6,4,0,0
河内町野出,718,348,370,10,19,29,33,39,31,20,32,25,48,51,51,65,58,56,47,41,37,18,7,1
河内町船津,2000,968,1032,66,49,83,86,81,108,77,72,113,131,132,138,174,144,138,158,121,91,26,10,2
川端町,45,21,24,0,0,0,5,7,8,4,2,1,5,2,2,5,0,1,0,1,2,0,0,0
河原町,177,82,95,11,19,8,5,7,6,11,23,18,14,14,9,7,4,9,9,2,1,0,0,0
北迫町,187,92,95,6,5,8,10,11,5,10,11,10,12,10,9,25,5,10,19,12,8,1,0,0
北千反畑町,450,194,256,16,19,13,16,23,29,29,29,37,25,17,31,36,29,25,30,19,12,11,4,0
京塚本町,1683,770,913,62,73,75,68,63,70,90,128,115,101,91,103,182,101,103,84,67,62,36,7,2
京町１丁目,1319,586,733,51,33,67,66,55,61,74,100,107,93,92,119,92,78,69,68,41,35,14,4,0
京町２丁目,1440,618,822,52,47,67,75,76,84,67,87,96,112,95,84,128,73,65,90,77,42,16,6,1
京町本丁,1050,505,545,33,48,55,78,58,44,46,67,73,93,95,81,64,49,42,41,39,28,13,2,1
草葉町,532,220,312,20,22,30,17,25,38,35,46,52,48,40,26,38,22,19,27,16,6,4,1,0
楠１丁目,1332,552,780,43,71,67,53,41,43,49,97,67,57,65,69,113,107,122,126,81,40,15,5,1
楠２丁目,756,369,387,16,28,34,42,34,34,23,39,57,46,30,48,69,43,83,55,47,21,6,1,0
楠３丁目,368,145,223,7,12,9,7,7,16,15,14,10,19,15,24,34,32,34,50,40,14,8,1,0
楠４丁目,941,434,507,13,29,43,55,47,28,34,51,46,55,55,62,101,90,83,65,54,19,10,1,0
楠５丁目,962,428,534,11,29,51,59,49,31,30,46,57,66,71,74,70,74,89,74,45,26,7,3,0
楠６丁目,558,275,283,31,46,42,30,17,21,40,57,49,37,30,27,34,31,25,20,9,7,4,1,0
楠７丁目,1230,575,655,40,70,78,64,64,60,56,68,98,97,90,75,79,66,77,77,40,17,10,4,0
楠８丁目,1091,526,565,43,71,87,96,51,35,49,74,109,107,58,54,64,68,54,36,16,10,7,2,0
楠野町,1105,518,587,41,54,50,58,45,64,49,71,64,71,68,81,118,75,65,59,42,20,9,1,0
九品寺１丁目,1220,554,666,54,35,22,37,66,129,114,98,92,60,76,78,97,77,64,40,39,24,13,4,1
九品寺２丁目,1032,447,585,55,63,49,45,71,79,74,98,99,69,58,60,57,36,28,23,28,29,9,2,0
九品寺３丁目,1720,790,930,102,78,72,97,103,157,129,104,108,131,112,99,107,54,71,87,52,36,16,3,2
九品寺４丁目,688,305,383,17,15,15,21,41,74,58,55,38,47,38,40,49,40,34,39,31,14,18,4,0
九品寺５丁目,1423,648,775,62,70,67,60,54,112,85,101,108,104,89,75,141,70,77,66,44,24,13,1,0
九品寺６丁目,990,458,532,51,64,67,64,52,56,54,85,86,91,78,61,52,42,32,22,12,14,5,2,0
黒髪１丁目,1204,564,640,36,48,54,65,110,76,64,71,76,80,72,66,73,60,77,60,57,46,11,1,1
黒髪２丁目,1483,714,769,42,35,43,67,204,103,77,100,80,62,72,69,122,80,81,76,68,55,33,12,2
黒髪３丁目,772,350,422,22,18,12,47,88,70,58,44,38,26,49,50,51,39,43,43,38,26,6,2,2
黒髪４丁目,1100,564,536,34,31,43,61,120,79,54,73,64,58,49,66,68,64,75,52,44,35,17,11,2
黒髪５丁目,1428,706,722,56,44,39,91,170,89,86,101,90,69,68,65,95,66,73,71,70,47,26,10,2
黒髪６丁目,1928,950,978,60,58,66,97,153,110,116,109,110,108,91,119,154,133,123,120,97,64,32,5,3
黒髪７丁目,759,384,375,40,21,36,59,85,54,42,44,43,48,36,45,59,29,39,35,23,16,4,1,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1870,802,1068,69,84,102,96,91,89,81,107,129,107,137,133,127,98,80,79,106,75,61,14,5
神水２丁目,744,357,387,28,29,40,31,52,47,43,68,64,52,55,44,64,37,32,22,20,6,8,2,0
神水本町,1680,777,903,49,71,98,111,75,77,77,99,133,155,126,118,103,100,98,72,51,45,15,6,1
慶徳堀町,20,7,13,0,0,0,0,4,2,3,1,4,1,0,0,0,0,1,3,1,0,0,0,0
健軍１丁目,1390,621,769,75,55,75,61,75,112,93,100,101,91,103,88,81,80,53,59,49,23,10,5,1
健軍２丁目,1045,474,571,31,52,55,81,79,85,65,88,90,65,78,63,73,28,39,31,25,16,1,0,0
健軍３丁目,2705,1278,1427,132,141,151,139,165,182,196,218,212,204,184,195,165,131,92,89,56,37,11,5,0
健軍４丁目,1908,866,1042,90,77,90,86,82,131,144,149,155,118,127,121,143,103,99,86,55,36,14,1,1
健軍５丁目,184,87,97,10,16,6,7,6,9,9,15,7,12,13,10,13,8,13,9,12,7,1,1,0
健軍本町,2629,1264,1365,131,162,176,167,122,151,180,204,227,207,198,164,171,102,94,67,59,30,11,5,1
小糸山町,387,188,199,24,27,16,25,28,19,31,36,33,30,24,20,26,19,12,6,6,5,0,0,0
幸田１丁目,514,254,260,31,20,25,24,30,45,19,37,26,40,35,32,42,25,27,26,18,5,5,2,0
幸田２丁目,736,357,379,69,46,50,29,34,53,68,63,56,58,39,37,40,16,27,22,19,5,3,2,0
紺屋阿弥陀寺町,17,9,8,0,0,0,1,0,2,2,0,1,0,0,1,2,0,1,4,2,1,0,0,0
紺屋今町,95,40,55,2,0,6,6,10,4,12,4,6,5,4,4,4,8,9,5,2,2,2,0,0
紺屋町１丁目,95,45,50,8,9,9,4,1,4,9,13,14,8,1,7,3,2,3,0,0,0,0,0,0
紺屋町２丁目,46,18,28,1,1,2,3,4,6,6,4,1,2,1,1,3,1,2,4,4,0,0,0,0
紺屋町３丁目,90,42,48,2,3,4,3,5,6,11,8,8,6,4,3,5,4,5,9,3,0,1,0,0
子飼本町,612,294,318,21,21,13,27,70,42,45,46,30,35,29,32,47,32,26,26,29,19,18,3,1
国府１丁目,1309,593,716,49,45,35,49,53,79,79,106,97,68,102,82,115,77,73,80,59,35,21,5,0
国府２丁目,2100,913,1187,95,111,90,114,105,119,110,141,136,114,136,144,152,108,109,114,97,73,26,5,1
国府３丁目,2922,1361,1561,128,122,181,167,165,162,172,218,232,228,223,202,222,135,122,101,74,39,20,7,2
国府４丁目,1196,559,637,53,38,59,64,63,77,65,74,86,80,100,96,91,56,44,49,47,36,14,4,0
国府本町,1315,630,685,56,68,76,76,56,76,88,82,84,97,82,85,113,78,63,62,35,29,7,2,0
小沢町,506,217,289,28,24,25,16,19,23,41,51,39,31,27,22,37,28,22,17,29,12,9,4,2
古城町,50,22,28,2,0,0,3,0,0,0,3,1,6,0,5,8,5,4,7,2,3,0,1,0
壺川１丁目,778,348,430,27,26,28,33,34,34,57,53,41,48,39,53,76,50,45,38,47,30,11,6,2
壺川２丁目,657,307,350,32,45,45,37,30,31,41,57,44,40,34,40,38,26,31,33,29,18,4,2,0
湖東１丁目,492,240,252,26,27,29,23,19,31,31,37,29,43,45,39,26,19,8,20,21,11,6,2,0
湖東２丁目,1111,509,602,24,34,37,57,60,71,52,62,50,54,65,84,76,92,89,76,66,32,24,6,0
湖東３丁目,850,393,457,28,30,37,30,37,45,62,46,46,67,50,60,71,41,52,53,46,31,10,7,1
琴平１丁目,794,374,420,24,31,31,26,52,58,67,51,42,39,35,49,55,40,51,62,42,27,6,4,2
琴平２丁目,927,439,488,33,54,57,45,42,56,63,77,63,58,53,61,88,49,35,39,29,10,12,3,0
琴平本町,1451,636,815,42,42,45,42,68,116,90,100,90,65,91,110,149,90,71,90,64,49,23,14,0
呉服町１丁目,98,44,54,6,4,2,3,6,3,9,7,10,3,3,6,5,9,7,8,3,2,2,0,0
呉服町２丁目,221,92,129,10,7,8,6,18,22,20,22,25,14,12,13,19,9,8,3,2,2,1,0,0
呉服町３丁目,239,103,136,12,16,12,7,8,9,28,23,33,18,10,11,16,14,8,2,8,1,3,0,0
米屋町１丁目,495,206,289,43,31,26,20,17,26,48,48,50,42,31,25,39,15,14,6,11,2,1,0,0
米屋町２丁目,248,100,148,8,4,12,15,8,12,14,16,17,21,25,19,22,14,13,14,11,0,2,1,0
米屋町３丁目,222,89,133,6,12,20,12,14,12,16,11,12,17,16,14,22,13,4,8,6,5,1,1,0
御領１丁目,1438,700,738,95,79,74,76,75,103,107,116,106,94,97,84,111,63,55,35,24,28,10,5,1
御領２丁目,1327,618,709,64,71,62,50,59,104,105,117,99,75,57,89,94,79,85,53,30,25,8,1,0
御領３丁目,1428,698,730,92,94,97,74,63,77,123,126,105,91,72,63,111,82,57,56,19,19,6,1,0
御領４丁目,258,118,140,13,9,16,11,16,13,15,16,16,23,22,27,18,6,16,7,8,3,3,0,0
御領５丁目,967,482,485,79,34,47,53,40,105,87,82,69,45,47,73,54,51,34,28,21,11,5,2,0
御領６丁目,378,196,182,26,13,17,14,19,65,45,41,30,20,22,18,13,15,8,5,4,2,1,0,0
御領７丁目,495,255,240,47,27,27,27,33,69,60,57,31,24,21,17,19,6,13,6,6,4,1,0,0
護藤町,1451,701,750,58,66,60,72,60,67,90,96,72,81,91,110,134,92,89,69,56,60,19,8,1
細工町１丁目,130,57,73,8,3,7,9,12,14,7,10,5,9,9,5,3,7,4,7,7,4,0,0,0
細工町２丁目,67,36,31,4,2,5,1,4,3,8,5,3,6,2,7,4,4,3,0,2,4,0,0,0
細工町３丁目,158,62,96,4,2,6,10,10,9,6,8,12,14,15,8,9,9,12,10,9,2,2,1,0
細工町４丁目,225,98,127,11,12,9,4,9,14,8,19,21,11,17,13,28,15,13,8,4,5,2,2,0
細工町５丁目,38,16,22,2,2,1,0,1,1,6,7,3,0,1,2,3,2,4,1,2,0,0,0,0
栄町,545,246,299,24,26,27,30,19,28,26,28,44,25,37,32,39,26,34,29,30,28,8,4,1
桜木１丁目,858,409,449,47,46,67,56,41,40,57,71,75,65,52,45,49,37,41,28,20,13,7,1,0
桜木２丁目,752,351,401,39,43,46,37,39,42,55,51,63,39,49,45,46,43,37,35,25,11,6,1,0
桜木３丁目,899,437,462,59,49,56,65,31,49,58,67,68,70,64,53,55,36,32,34,31,11,8,0,3
桜木４丁目,1489,734,755,110,99,77,89,88,102,104,110,115,100,101,112,82,57,55,34,40,11,1,1,1
桜木５丁目,842,403,439,53,67,56,53,38,49,55,68,88,52,58,41,40,34,36,32,11,7,4,0,0
桜木６丁目,35,17,18,1,2,1,1,1,0,1,3,0,4,2,1,3,0,4,5,3,3,0,0,0
桜町,286,119,167,6,2,4,12,20,32,21,18,22,11,22,13,27,28,14,12,11,7,2,2,0
佐土原１丁目,1669,803,866,62,66,109,122,113,80,74,102,122,148,153,143,139,75,58,47,25,21,5,5,0
佐土原２丁目,314,152,162,20,17,13,32,13,10,15,25,19,29,19,15,26,18,17,10,6,6,4,0,0
佐土原３丁目,149,69,80,10,16,3,6,7,9,6,16,9,7,10,10,12,6,7,8,3,3,0,1,0
三郎１丁目,1277,600,677,52,41,64,66,70,88,78,91,79,78,80,103,114,69,58,62,40,33,8,2,1
三郎２丁目,851,389,462,26,36,45,36,26,28,41,58,49,44,54,50,66,46,60,59,83,37,6,1,0
島崎１丁目,2711,1196,1515,147,135,148,139,141,176,197,209,202,196,177,152,159,119,122,128,79,57,17,9,2
島崎２丁目,2759,1295,1464,133,138,147,131,155,157,191,195,208,181,161,166,225,121,139,121,96,60,23,8,3
島崎３丁目,1271,592,679,50,59,61,52,43,54,71,81,81,69,75,87,115,92,75,70,65,38,21,10,2
島崎４丁目,1004,472,532,32,42,68,64,47,42,57,68,86,73,57,74,85,45,43,46,30,25,14,5,1
島崎５丁目,1769,803,966,70,70,75,72,85,101,98,108,100,97,114,129,189,111,99,91,92,46,18,2,2
島崎６丁目,1792,763,1029,85,85,83,76,80,101,108,122,95,86,92,111,159,113,98,91,87,60,41,15,4
島崎７丁目,641,307,334,19,18,20,30,35,18,36,34,23,37,44,56,105,48,37,36,27,11,7,0,0
清水亀井町,1090,485,605,63,68,104,107,50,49,61,86,89,57,43,58,68,55,32,45,28,17,7,2,1
清水東町,1301,604,697,65,59,53,44,63,98,99,98,82,59,81,58,92,76,77,76,68,31,14,6,2
清水本町,1519,714,805,69,73,85,72,65,68,108,122,104,98,101,95,125,74,70,74,58,33,19,3,3
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,16,9,7,1,2,2,0,0,0,1,4,3,0,0,0,2,1,0,0,0,0,0,0,0
清水万石１丁目,832,383,449,32,25,40,49,38,40,62,54,62,53,44,49,72,64,50,55,21,11,9,2,0
